Data:  2015/11/24
Czas:  1:58:37


liczba pomiarow=1882
czas probkowania=1.00
 cisn  , sila  , sila  , przem , przem , przem , przem , przem ,
23.226,3.927,3.807,-0.786,0.826,0.843,0.816,0.818,
22.333,3.897,3.795,-0.789,0.829,0.846,0.819,0.820,
22.164,3.866,3.759,-0.791,0.830,0.848,0.820,0.823,
23.077,3.887,3.783,-0.793,0.835,0.852,0.824,0.825,
23.380,3.919,3.823,-0.800,0.844,0.862,0.834,0.835,
22.804,3.909,3.801,-0.807,0.852,0.870,0.842,0.843,
22.164,3.875,3.754,-0.809,0.854,0.872,0.843,0.845,
22.300,3.853,3.756,-0.810,0.855,0.873,0.843,0.846,
22.799,3.863,3.773,-0.813,0.858,0.877,0.847,0.849,
23.164,3.896,3.798,-0.820,0.868,0.886,0.857,0.858,
22.245,3.884,3.770,-0.824,0.873,0.890,0.861,0.863,
22.143,3.855,3.753,-0.826,0.874,0.892,0.862,0.863,
22.642,3.862,3.768,-0.829,0.877,0.895,0.865,0.866,
23.095,3.888,3.748,-0.837,0.885,0.903,0.873,0.875,
22.165,3.864,3.786,-0.841,0.888,0.908,0.877,0.879,
22.171,3.846,3.739,-0.842,0.889,0.909,0.877,0.880,
22.764,3.858,3.751,-0.846,0.893,0.913,0.881,0.883,
23.232,3.894,3.810,-0.853,0.903,0.922,0.891,0.893,
22.550,3.896,3.819,-0.859,0.912,0.930,0.899,0.901,
22.075,3.860,3.760,-0.860,0.913,0.931,0.903,0.901,
22.002,3.841,3.754,-0.862,0.914,0.933,0.904,0.905,
22.662,3.845,3.754,-0.864,0.917,0.936,0.906,0.906,
22.941,3.884,3.744,-0.873,0.927,0.946,0.917,0.915,
22.280,3.864,3.792,-0.879,0.932,0.951,0.922,0.920,
21.900,3.842,3.738,-0.879,0.933,0.953,0.922,0.920,
22.677,3.844,3.748,-0.883,0.937,0.956,0.927,0.923,
22.929,3.868,3.783,-0.892,0.947,0.966,0.937,0.934,
22.546,3.864,3.780,-0.901,0.956,0.976,0.947,0.945,
21.776,3.831,3.733,-0.903,0.958,0.978,0.948,0.946,
21.921,3.816,3.682,-0.905,0.959,0.979,0.949,0.947,
22.214,3.805,3.716,-0.907,0.962,0.982,0.951,0.950,
22.730,3.840,3.734,-0.914,0.971,0.991,0.961,0.960,
21.856,3.832,3.712,-0.918,0.976,0.995,0.966,0.964,
21.775,3.806,3.708,-0.919,0.977,0.996,0.966,0.965,
22.070,3.793,3.724,-0.921,0.980,0.999,0.968,0.967,
22.695,3.827,3.722,-0.928,0.989,1.008,0.978,0.975,
22.309,3.842,3.709,-0.938,0.999,1.018,0.988,0.986,
21.805,3.815,3.698,-0.941,1.002,1.021,0.990,0.988,
21.571,3.790,3.698,-0.942,1.003,1.022,0.990,0.989,
22.030,3.777,3.648,-0.943,1.005,1.024,0.992,0.992,
22.241,3.777,3.688,-0.954,1.016,1.036,1.005,1.003,
21.568,3.765,3.665,-0.960,1.022,1.043,1.011,1.010,
20.946,3.733,3.638,-0.960,1.023,1.044,1.011,1.010,
21.412,3.730,3.597,-0.962,1.025,1.046,1.012,1.012,
22.072,3.736,3.653,-0.969,1.035,1.055,1.022,1.021,
21.939,3.754,3.658,-0.979,1.047,1.067,1.033,1.032,
20.893,3.724,3.624,-0.982,1.049,1.070,1.036,1.034,
20.949,3.699,3.630,-0.983,1.051,1.071,1.039,1.035,
21.114,3.688,3.593,-0.985,1.053,1.073,1.040,1.038,
21.856,3.712,3.602,-0.992,1.061,1.081,1.049,1.046,
21.375,3.723,3.623,-1.000,1.069,1.089,1.057,1.053,
20.691,3.693,3.609,-1.002,1.070,1.089,1.057,1.054,
20.961,3.680,3.540,-1.003,1.071,1.091,1.058,1.055,
21.708,3.707,3.593,-1.009,1.078,1.099,1.066,1.063,
21.737,3.724,3.627,-1.019,1.089,1.110,1.077,1.074,
20.951,3.703,3.584,-1.023,1.093,1.114,1.080,1.077,
20.604,3.674,3.578,-1.023,1.094,1.115,1.081,1.079,
20.880,3.666,3.550,-1.025,1.096,1.116,1.082,1.079,
21.503,3.686,3.586,-1.030,1.103,1.123,1.090,1.086,
21.467,3.698,3.588,-1.038,1.112,1.132,1.099,1.095,
20.500,3.673,3.572,-1.040,1.113,1.134,1.100,1.096,
20.810,3.646,3.523,-1.041,1.114,1.135,1.100,1.098,
21.290,3.670,3.578,-1.046,1.121,1.142,1.107,1.105,
21.654,3.693,3.589,-1.057,1.132,1.152,1.118,1.114,
20.836,3.679,3.578,-1.062,1.139,1.158,1.125,1.120,
20.625,3.664,3.563,-1.063,1.139,1.158,1.127,1.121,
20.614,3.640,3.493,-1.064,1.141,1.160,1.128,1.123,
21.317,3.651,3.542,-1.068,1.147,1.166,1.134,1.129,
21.171,3.670,3.539,-1.076,1.156,1.176,1.144,1.137,
20.267,3.647,3.538,-1.077,1.158,1.178,1.146,1.139,
20.312,3.634,3.519,-1.078,1.159,1.179,1.146,1.140,
21.236,3.636,3.520,-1.082,1.165,1.185,1.152,1.145,
21.319,3.661,3.556,-1.093,1.176,1.196,1.163,1.158,
20.640,3.642,3.500,-1.100,1.183,1.204,1.170,1.165,
20.015,3.618,3.476,-1.101,1.185,1.205,1.170,1.166,
20.198,3.583,3.464,-1.103,1.188,1.208,1.172,1.169,
20.649,3.581,3.468,-1.107,1.192,1.212,1.177,1.172,
20.856,3.603,3.511,-1.116,1.202,1.222,1.188,1.182,
19.808,3.586,3.478,-1.119,1.205,1.225,1.191,1.186,
19.919,3.568,3.440,-1.120,1.207,1.226,1.191,1.187,
20.435,3.572,3.405,-1.124,1.210,1.231,1.196,1.191,
20.893,3.592,3.470,-1.132,1.221,1.241,1.206,1.201,
20.172,3.587,3.503,-1.139,1.229,1.249,1.215,1.209,
19.695,3.559,3.339,-1.140,1.230,1.250,1.216,1.210,
19.750,3.549,3.395,-1.141,1.231,1.252,1.216,1.212,
20.322,3.542,3.387,-1.144,1.234,1.255,1.219,1.214,
20.504,3.577,3.448,-1.154,1.245,1.266,1.230,1.226,
19.799,3.555,3.419,-1.158,1.249,1.270,1.233,1.229,
19.492,3.540,3.409,-1.159,1.250,1.271,1.234,1.228,
20.251,3.546,3.389,-1.161,1.253,1.274,1.237,1.233,
20.478,3.571,3.476,-1.170,1.265,1.285,1.249,1.244,
20.223,3.550,3.505,-1.178,1.275,1.295,1.258,1.254,
19.357,3.540,3.416,-1.180,1.276,1.296,1.259,1.254,
19.621,3.515,3.413,-1.181,1.277,1.298,1.259,1.256,
19.910,3.516,3.413,-1.183,1.280,1.300,1.262,1.258,
20.323,3.537,3.412,-1.191,1.291,1.311,1.273,1.267,
19.309,3.517,3.364,-1.195,1.295,1.315,1.280,1.273,
19.117,3.504,3.350,-1.195,1.296,1.316,1.281,1.272,
19.697,3.495,3.377,-1.197,1.298,1.318,1.282,1.276,
20.331,3.507,3.339,-1.205,1.307,1.328,1.293,1.285,
19.866,3.522,3.450,-1.215,1.318,1.339,1.304,1.295,
19.116,3.528,3.360,-1.217,1.320,1.341,1.306,1.298,
19.071,3.495,3.320,-1.218,1.321,1.342,1.306,1.299,
19.537,3.481,3.388,-1.219,1.323,1.344,1.307,1.300,
19.952,3.508,3.287,-1.226,1.333,1.353,1.316,1.309,
19.502,3.505,3.399,-1.233,1.339,1.360,1.323,1.314,
18.883,3.491,3.351,-1.234,1.340,1.360,1.323,1.315,
19.424,3.484,3.354,-1.235,1.342,1.363,1.324,1.317,
19.931,3.475,3.323,-1.242,1.351,1.372,1.334,1.326,
19.914,3.490,3.313,-1.250,1.363,1.383,1.345,1.337,
18.802,3.495,3.359,-1.253,1.365,1.386,1.347,1.340,
18.856,3.452,3.350,-1.254,1.366,1.386,1.347,1.340,
19.033,3.454,3.326,-1.255,1.367,1.388,1.347,1.341,
19.943,3.467,3.359,-1.260,1.376,1.397,1.357,1.350,
19.362,3.479,3.340,-1.269,1.385,1.406,1.366,1.358,
18.856,3.446,3.334,-1.270,1.385,1.406,1.367,1.359,
19.077,3.446,3.297,-1.271,1.387,1.408,1.367,1.361,
19.807,3.462,3.325,-1.279,1.395,1.417,1.376,1.369,
19.652,3.473,3.372,-1.287,1.406,1.428,1.387,1.380,
18.927,3.454,3.350,-1.291,1.409,1.431,1.390,1.382,
18.542,3.431,3.338,-1.292,1.410,1.432,1.390,1.384,
19.040,3.420,3.273,-1.293,1.411,1.433,1.391,1.385,
19.496,3.434,3.305,-1.299,1.420,1.441,1.399,1.392,
19.330,3.443,3.323,-1.307,1.429,1.451,1.408,1.401,
18.411,3.420,3.302,-1.309,1.429,1.451,1.409,1.403,
18.749,3.405,3.295,-1.310,1.430,1.453,1.409,1.405,
19.324,3.413,3.300,-1.314,1.437,1.460,1.416,1.410,
19.575,3.441,3.326,-1.323,1.449,1.471,1.426,1.422,
18.452,3.420,3.294,-1.328,1.455,1.477,1.432,1.427,
18.170,3.401,3.287,-1.328,1.455,1.477,1.432,1.427,
18.238,3.383,3.251,-1.330,1.457,1.479,1.432,1.429,
19.220,3.391,3.272,-1.335,1.462,1.484,1.438,1.434,
19.152,3.409,3.271,-1.344,1.471,1.494,1.449,1.444,
18.410,3.393,3.261,-1.347,1.474,1.497,1.451,1.446,
18.456,3.380,3.257,-1.348,1.474,1.498,1.451,1.447,
19.225,3.386,3.308,-1.352,1.482,1.505,1.459,1.454,
19.330,3.408,3.290,-1.359,1.493,1.516,1.470,1.464,
18.496,3.396,3.277,-1.364,1.499,1.522,1.477,1.471,
18.042,3.385,3.232,-1.365,1.500,1.523,1.480,1.471,
18.315,3.369,3.235,-1.366,1.501,1.524,1.481,1.473,
18.861,3.373,3.227,-1.370,1.506,1.529,1.485,1.477,
19.039,3.392,3.280,-1.379,1.517,1.539,1.495,1.487,
18.051,3.367,3.267,-1.382,1.520,1.542,1.498,1.491,
18.140,3.353,3.249,-1.382,1.520,1.543,1.498,1.491,
-4.914,1.846,1.753,-1.305,1.445,1.462,1.443,1.408,
-28.349,0.014,-0.105,-1.192,1.333,1.345,1.358,1.291,
-28.263,0.008,-0.054,-1.190,1.332,1.344,1.357,1.289,
-28.252,0.013,-0.036,-1.189,1.330,1.342,1.357,1.287,
-28.228,0.007,-0.039,-1.188,1.330,1.342,1.357,1.287,
-28.185,0.012,-0.035,-1.188,1.330,1.341,1.357,1.287,
-28.142,0.007,-0.030,-1.187,1.330,1.341,1.357,1.286,
-28.139,0.018,-0.037,-1.187,1.329,1.340,1.357,1.285,
-28.129,0.012,-0.011,-1.186,1.328,1.340,1.357,1.287,
-28.212,0.008,-0.044,-1.186,1.327,1.340,1.357,1.285,
-28.237,0.011,-0.037,-1.186,1.327,1.340,1.353,1.285,
-28.213,0.010,-0.045,-1.185,1.327,1.340,1.352,1.285,
-28.188,0.017,-0.023,-1.184,1.327,1.340,1.352,1.285,
-28.203,0.010,-0.050,-1.184,1.327,1.340,1.352,1.286,
-28.207,0.006,-0.044,-1.184,1.327,1.340,1.352,1.286,
-28.249,0.012,-0.052,-1.183,1.327,1.340,1.352,1.284,
-28.233,0.013,-0.027,-1.183,1.327,1.340,1.352,1.285,
-28.248,0.010,-0.041,-1.183,1.327,1.340,1.352,1.285,
-29.137,0.011,-0.021,-1.183,1.327,1.340,1.352,1.287,
-32.218,0.010,-0.033,-1.182,1.327,1.340,1.352,1.285,
-32.289,0.014,-0.054,-1.182,1.327,1.339,1.352,1.286,
-32.394,0.006,-0.024,-1.182,1.327,1.337,1.352,1.283,
-32.376,0.009,-0.068,-1.182,1.325,1.335,1.352,1.284,
-32.367,0.010,-0.040,-1.181,1.324,1.335,1.352,1.282,
-32.420,0.011,0.005,-1.181,1.324,1.335,1.352,1.283,
-32.465,0.018,-0.051,-1.181,1.324,1.335,1.352,1.283,
-32.434,0.023,-0.033,-1.181,1.324,1.335,1.352,1.283,
-32.414,0.006,-0.053,-1.181,1.324,1.335,1.352,1.282,
-32.455,0.010,-0.041,-1.181,1.324,1.335,1.352,1.284,
-32.440,0.012,-0.069,-1.181,1.324,1.335,1.352,1.284,
-32.419,0.010,-0.040,-1.181,1.324,1.335,1.352,1.282,
-32.360,0.017,-0.046,-1.181,1.324,1.335,1.352,1.283,
-32.435,0.015,-0.044,-1.181,1.324,1.335,1.352,1.282,
-32.429,0.010,-0.003,-1.180,1.324,1.335,1.352,1.284,
-32.385,0.008,-0.040,-1.180,1.324,1.335,1.352,1.283,
-32.450,0.011,-0.025,-1.180,1.324,1.335,1.352,1.283,
-32.378,0.017,-0.079,-1.180,1.324,1.335,1.352,1.283,
-32.428,0.012,-0.045,-1.180,1.324,1.335,1.352,1.283,
-32.479,0.012,-0.028,-1.180,1.324,1.335,1.352,1.282,
-32.456,0.005,-0.040,-1.180,1.324,1.335,1.351,1.282,
-32.438,0.018,-0.020,-1.180,1.324,1.335,1.352,1.282,
-32.446,0.010,-0.043,-1.180,1.324,1.335,1.352,1.282,
-32.444,0.017,-0.023,-1.179,1.323,1.335,1.351,1.282,
-32.450,0.016,-0.049,-1.180,1.324,1.335,1.352,1.282,
-32.465,0.014,-0.028,-1.179,1.323,1.335,1.352,1.281,
-32.449,0.014,-0.031,-1.179,1.323,1.335,1.352,1.282,
-32.419,0.011,0.038,-1.180,1.324,1.335,1.352,1.282,
-32.429,0.011,-0.045,-1.179,1.323,1.335,1.351,1.282,
-32.467,0.012,-0.017,-1.179,1.323,1.335,1.352,1.282,
-32.496,0.014,-0.014,-1.179,1.323,1.335,1.352,1.282,
-32.428,0.009,-0.054,-1.179,1.323,1.335,1.351,1.282,
-32.462,0.014,-0.029,-1.179,1.323,1.335,1.351,1.281,
-32.349,0.012,-0.014,-1.179,1.323,1.335,1.352,1.283,
-32.458,0.017,-0.027,-1.179,1.323,1.335,1.352,1.281,
-32.474,0.007,0.000,-1.179,1.323,1.335,1.351,1.281,
-32.485,0.013,-0.059,-1.179,1.323,1.335,1.351,1.280,
-32.449,0.010,-0.006,-1.179,1.323,1.335,1.351,1.283,
-32.434,0.012,-0.035,-1.178,1.323,1.335,1.352,1.281,
-32.476,0.010,-0.010,-1.179,1.323,1.335,1.351,1.282,
-32.431,0.012,-0.005,-1.179,1.323,1.335,1.352,1.280,
-32.834,0.014,-0.017,-1.178,1.323,1.335,1.352,1.281,
-34.172,0.013,-0.046,-1.178,1.323,1.335,1.351,1.282,
-34.164,0.009,-0.051,-1.178,1.323,1.335,1.351,1.282,
-34.166,0.009,-0.040,-1.179,1.323,1.335,1.351,1.282,
-34.216,0.014,-0.046,-1.178,1.323,1.335,1.351,1.282,
-34.205,0.017,-0.060,-1.178,1.323,1.335,1.351,1.281,
-34.142,0.012,-0.020,-1.179,1.323,1.335,1.351,1.281,
-34.151,0.014,-0.062,-1.178,1.323,1.335,1.351,1.281,
-34.201,0.013,-0.050,-1.178,1.323,1.335,1.351,1.281,
-34.110,0.013,-0.028,-1.178,1.323,1.335,1.351,1.281,
-34.172,0.018,-0.038,-1.178,1.323,1.335,1.351,1.280,
-34.163,0.015,-0.071,-1.178,1.323,1.335,1.351,1.281,
-34.205,0.007,-0.048,-1.178,1.323,1.335,1.351,1.282,
-34.137,0.020,-0.024,-1.178,1.323,1.335,1.351,1.281,
-34.175,0.011,-0.056,-1.178,1.323,1.335,1.351,1.282,
-34.152,0.014,-0.018,-1.178,1.323,1.335,1.351,1.279,
-34.136,0.006,-0.033,-1.178,1.323,1.335,1.351,1.280,
-34.178,0.015,-0.046,-1.178,1.323,1.335,1.351,1.280,
-34.145,0.013,-0.064,-1.178,1.323,1.335,1.351,1.281,
-34.148,0.016,-0.047,-1.178,1.323,1.335,1.351,1.281,
-34.152,0.013,-0.039,-1.178,1.323,1.335,1.351,1.279,
-34.202,0.008,-0.044,-1.178,1.323,1.335,1.351,1.282,
-34.172,0.011,-0.018,-1.178,1.323,1.335,1.351,1.280,
-34.160,0.016,-0.037,-1.178,1.323,1.335,1.351,1.281,
-34.184,0.012,-0.051,-1.178,1.323,1.335,1.351,1.281,
-34.154,0.006,-0.018,-1.178,1.323,1.335,1.351,1.281,
-34.216,0.018,-0.045,-1.178,1.323,1.335,1.351,1.282,
-34.128,0.008,-0.023,-1.178,1.323,1.335,1.351,1.280,
-34.121,0.010,-0.017,-1.178,1.323,1.335,1.351,1.281,
-34.219,0.016,-0.035,-1.178,1.323,1.335,1.351,1.281,
-34.232,0.013,-0.058,-1.178,1.323,1.335,1.351,1.279,
-34.210,0.012,-0.043,-1.178,1.323,1.335,1.351,1.281,
-34.170,0.011,-0.056,-1.178,1.323,1.335,1.351,1.280,
-34.139,0.011,0.009,-1.177,1.323,1.335,1.351,1.280,
-34.161,0.007,0.005,-1.178,1.323,1.335,1.351,1.281,
-25.927,0.014,-0.002,-1.178,1.323,1.335,1.351,1.281,
-0.106,0.017,-0.023,-1.177,1.323,1.335,1.351,1.281,
-0.472,0.009,-0.030,-1.178,1.323,1.335,1.351,1.281,
-0.541,0.011,-0.029,-1.178,1.323,1.335,1.351,1.280,
-0.711,0.003,0.014,-1.178,1.323,1.335,1.351,1.279,
-0.743,0.019,0.001,-1.177,1.323,1.335,1.351,1.281,
-0.852,0.010,0.023,-1.178,1.323,1.335,1.351,1.279,
-0.820,0.018,-0.003,-1.178,1.323,1.335,1.351,1.281,
-0.896,0.011,0.016,-1.178,1.323,1.335,1.351,1.280,
-0.885,0.009,-0.005,-1.178,1.323,1.335,1.351,1.281,
-1.010,0.017,-0.012,-1.178,1.323,1.335,1.351,1.280,
-0.979,0.012,-0.046,-1.178,1.323,1.335,1.351,1.280,
-1.069,0.014,0.007,-1.178,1.323,1.335,1.351,1.281,
-1.042,0.011,-0.020,-1.178,1.323,1.335,1.351,1.279,
-1.080,0.013,-0.016,-1.178,1.323,1.335,1.351,1.279,
-1.117,0.016,0.010,-1.178,1.323,1.335,1.351,1.280,
-1.111,0.012,-0.032,-1.178,1.323,1.335,1.351,1.280,
-1.104,0.018,0.004,-1.178,1.323,1.335,1.351,1.281,
-1.119,0.018,-0.045,-1.178,1.323,1.335,1.351,1.281,
-1.166,0.019,0.011,-1.178,1.323,1.335,1.351,1.279,
-1.170,0.018,0.011,-1.178,1.323,1.335,1.351,1.282,
-1.114,0.013,0.001,-1.178,1.323,1.335,1.351,1.280,
-1.135,0.014,0.009,-1.179,1.323,1.335,1.351,1.280,
-1.129,0.013,-0.031,-1.178,1.323,1.335,1.351,1.280,
-1.161,0.015,-0.009,-1.178,1.323,1.335,1.351,1.278,
-1.135,0.015,-0.017,-1.178,1.323,1.335,1.351,1.279,
-1.108,0.012,-0.001,-1.179,1.323,1.335,1.351,1.279,
-1.140,0.015,-0.033,-1.179,1.323,1.335,1.351,1.279,
-1.117,0.013,0.017,-1.179,1.323,1.335,1.351,1.280,
-1.120,0.006,-0.028,-1.179,1.323,1.335,1.351,1.280,
-1.119,0.013,0.004,-1.179,1.323,1.335,1.351,1.277,
-1.193,0.013,-0.003,-1.179,1.323,1.335,1.351,1.278,
-1.137,0.007,-0.013,-1.179,1.323,1.335,1.351,1.281,
-1.175,0.015,0.010,-1.179,1.323,1.335,1.351,1.280,
-1.138,0.013,-0.014,-1.179,1.323,1.335,1.351,1.279,
-1.152,0.004,-0.029,-1.179,1.323,1.335,1.351,1.279,
-1.243,0.008,0.001,-1.179,1.323,1.335,1.351,1.279,
-1.179,0.013,-0.000,-1.179,1.323,1.335,1.351,1.282,
-1.232,0.016,-0.008,-1.179,1.323,1.335,1.350,1.280,
-1.200,0.012,-0.033,-1.179,1.323,1.335,1.350,1.280,
-1.234,0.009,-0.034,-1.179,1.324,1.335,1.350,1.280,
-1.208,0.012,0.010,-1.179,1.323,1.335,1.350,1.280,
-1.172,0.013,-0.019,-1.180,1.323,1.335,1.350,1.279,
-1.196,0.012,-0.005,-1.179,1.323,1.335,1.350,1.279,
0.164,0.344,0.330,-1.188,1.329,1.342,1.351,1.290,
-2.240,1.004,0.975,-1.230,1.365,1.381,1.353,1.329,
-7.044,0.422,0.356,-1.205,1.345,1.359,1.352,1.305,
-6.664,0.407,0.415,-1.204,1.345,1.359,1.352,1.303,
-6.328,0.410,0.420,-1.204,1.344,1.358,1.352,1.304,
-6.106,0.412,0.388,-1.204,1.345,1.359,1.352,1.303,
-5.978,0.421,0.388,-1.204,1.345,1.359,1.352,1.304,
-5.890,0.414,0.394,-1.204,1.344,1.359,1.352,1.303,
-20.403,0.197,0.198,-1.190,1.331,1.344,1.347,1.289,
-30.727,0.008,-0.015,-1.178,1.319,1.332,1.341,1.277,
-30.777,0.019,0.006,-1.178,1.319,1.332,1.341,1.278,
-30.729,0.012,-0.010,-1.177,1.319,1.331,1.341,1.276,
-31.193,0.012,-0.079,-1.177,1.319,1.331,1.341,1.277,
-34.235,0.017,-0.041,-1.175,1.319,1.331,1.340,1.277,
-34.187,0.013,-0.026,-1.175,1.319,1.331,1.340,1.276,
-34.148,0.011,-0.037,-1.175,1.319,1.331,1.340,1.276,
-34.161,0.017,-0.023,-1.176,1.319,1.331,1.340,1.276,
-34.164,0.015,-0.007,-1.175,1.319,1.331,1.340,1.275,
-34.196,0.016,-0.045,-1.175,1.319,1.331,1.340,1.276,
-34.183,0.012,-0.063,-1.176,1.319,1.331,1.340,1.276,
-34.155,0.016,-0.032,-1.176,1.319,1.331,1.340,1.276,
-34.196,0.010,-0.006,-1.176,1.319,1.331,1.340,1.276,
-34.249,0.011,-0.031,-1.176,1.319,1.331,1.340,1.277,
-30.167,0.014,-0.002,-1.174,1.319,1.331,1.338,1.276,
-30.685,0.009,0.051,-1.174,1.319,1.331,1.338,1.277,
-13.785,0.012,0.009,-1.174,1.319,1.331,1.338,1.275,
-1.107,0.010,-0.018,-1.174,1.319,1.331,1.338,1.275,
-1.119,0.012,0.003,-1.174,1.319,1.331,1.338,1.276,
-1.166,0.014,0.016,-1.174,1.319,1.331,1.337,1.276,
-1.197,0.015,0.031,-1.174,1.319,1.331,1.337,1.276,
-1.277,0.013,0.032,-1.174,1.319,1.331,1.337,1.276,
-1.152,0.009,0.027,-1.174,1.319,1.331,1.337,1.275,
-1.249,0.014,0.037,-1.174,1.319,1.331,1.337,1.277,
-1.292,0.015,-0.007,-1.175,1.319,1.331,1.337,1.275,
-1.317,0.011,-0.013,-1.175,1.319,1.331,1.337,1.273,
-1.286,0.010,0.006,-1.175,1.319,1.331,1.337,1.276,
-1.350,0.019,0.022,-1.175,1.319,1.331,1.337,1.276,
-1.306,0.016,0.006,-1.175,1.319,1.331,1.337,1.275,
-1.314,0.016,0.022,-1.175,1.319,1.331,1.337,1.276,
-1.312,0.013,0.011,-1.175,1.319,1.331,1.337,1.275,
-1.392,0.014,-0.036,-1.175,1.319,1.331,1.337,1.277,
-1.295,0.015,0.031,-1.175,1.319,1.331,1.337,1.277,
-1.359,0.010,0.037,-1.175,1.319,1.331,1.337,1.277,
-1.309,0.009,0.004,-1.175,1.319,1.331,1.337,1.277,
-1.338,0.014,0.018,-1.175,1.319,1.331,1.337,1.276,
-1.191,0.011,-0.029,-1.175,1.319,1.331,1.337,1.276,
-0.862,0.116,0.120,-1.178,1.319,1.332,1.337,1.277,
-0.097,1.117,1.184,-1.230,1.363,1.381,1.351,1.332,
-7.146,0.457,0.412,-1.206,1.346,1.359,1.354,1.305,
-6.699,0.410,0.383,-1.201,1.343,1.356,1.354,1.301,
-6.553,0.407,0.409,-1.201,1.343,1.356,1.354,1.300,
-6.436,0.405,0.426,-1.202,1.343,1.356,1.354,1.301,
-6.427,0.410,0.416,-1.202,1.343,1.356,1.354,1.300,
-6.082,0.412,0.408,-1.201,1.343,1.356,1.354,1.301,
-5.217,0.417,0.459,-1.202,1.343,1.356,1.354,1.300,
-4.529,0.452,0.469,-1.201,1.342,1.356,1.354,1.302,
-4.087,0.499,0.511,-1.201,1.343,1.356,1.354,1.299,
-3.986,0.517,0.503,-1.201,1.343,1.356,1.354,1.302,
-3.897,0.523,0.593,-1.202,1.343,1.356,1.354,1.303,
-3.426,0.560,0.553,-1.203,1.343,1.356,1.354,1.301,
-3.096,0.619,0.617,-1.204,1.343,1.356,1.354,1.303,
-3.580,0.619,0.657,-1.204,1.343,1.356,1.354,1.303,
-3.987,0.622,0.628,-1.205,1.343,1.356,1.354,1.302,
-3.945,0.622,0.598,-1.205,1.343,1.356,1.354,1.303,
-3.761,0.620,0.609,-1.204,1.343,1.356,1.354,1.302,
-3.402,0.619,0.635,-1.204,1.343,1.356,1.354,1.303,
-3.120,0.628,0.584,-1.204,1.343,1.356,1.354,1.302,
-3.080,0.623,0.613,-1.204,1.343,1.356,1.354,1.302,
-2.987,0.626,0.638,-1.204,1.343,1.356,1.354,1.301,
-2.999,0.625,0.634,-1.204,1.343,1.357,1.354,1.303,
-2.847,0.628,0.653,-1.205,1.343,1.356,1.354,1.302,
-2.382,0.668,0.648,-1.205,1.343,1.357,1.354,1.303,
-1.676,0.746,0.745,-1.208,1.344,1.357,1.354,1.307,
-1.517,0.787,0.753,-1.210,1.344,1.358,1.354,1.309,
-1.369,0.809,0.820,-1.210,1.344,1.358,1.354,1.308,
-1.378,0.815,0.809,-1.211,1.344,1.358,1.354,1.309,
-1.178,0.823,0.785,-1.211,1.344,1.358,1.354,1.310,
-0.524,0.886,0.889,-1.214,1.345,1.359,1.354,1.311,
-0.189,0.934,0.869,-1.216,1.345,1.361,1.354,1.314,
-0.203,0.946,0.941,-1.217,1.345,1.362,1.354,1.316,
-0.032,0.957,0.932,-1.217,1.345,1.362,1.354,1.314,
-0.084,0.970,0.948,-1.218,1.345,1.362,1.354,1.316,
0.395,0.988,1.010,-1.219,1.346,1.364,1.354,1.316,
0.437,1.030,1.041,-1.220,1.348,1.367,1.354,1.319,
-0.269,1.031,1.058,-1.221,1.349,1.367,1.354,1.317,
-0.363,1.023,1.026,-1.221,1.349,1.367,1.354,1.320,
-0.402,1.028,1.025,-1.221,1.349,1.367,1.354,1.318,
-0.295,1.027,0.993,-1.221,1.349,1.367,1.354,1.317,
0.019,1.030,1.020,-1.221,1.349,1.367,1.354,1.319,
0.283,1.029,1.039,-1.221,1.349,1.367,1.354,1.320,
0.346,1.028,1.053,-1.222,1.349,1.367,1.354,1.320,
0.389,1.031,1.004,-1.221,1.349,1.367,1.354,1.320,
0.453,1.030,1.004,-1.221,1.349,1.367,1.354,1.320,
0.475,1.032,1.010,-1.222,1.349,1.367,1.354,1.321,
0.989,1.063,1.037,-1.222,1.350,1.369,1.354,1.322,
1.855,1.144,1.150,-1.226,1.355,1.373,1.354,1.324,
2.056,1.193,1.172,-1.229,1.358,1.376,1.355,1.327,
2.149,1.219,1.283,-1.230,1.359,1.377,1.355,1.329,
2.235,1.229,1.231,-1.231,1.360,1.378,1.355,1.331,
2.358,1.246,1.222,-1.232,1.360,1.379,1.355,1.333,
2.516,1.273,1.262,-1.234,1.363,1.381,1.355,1.333,
1.879,1.275,1.234,-1.234,1.363,1.382,1.355,1.333,
1.562,1.269,1.259,-1.234,1.363,1.382,1.355,1.332,
1.410,1.262,1.291,-1.234,1.363,1.382,1.355,1.332,
1.348,1.261,1.208,-1.234,1.363,1.382,1.355,1.333,
1.661,1.257,1.255,-1.234,1.363,1.382,1.355,1.333,
2.009,1.264,1.235,-1.234,1.363,1.382,1.355,1.333,
2.125,1.270,1.250,-1.234,1.363,1.382,1.355,1.333,
2.168,1.268,1.258,-1.234,1.363,1.382,1.355,1.333,
2.181,1.260,1.246,-1.234,1.363,1.382,1.355,1.332,
2.210,1.265,1.227,-1.234,1.363,1.382,1.355,1.333,
2.309,1.273,1.232,-1.234,1.363,1.382,1.355,1.333,
3.153,1.325,1.332,-1.237,1.366,1.385,1.355,1.335,
3.772,1.410,1.441,-1.241,1.372,1.390,1.355,1.342,
4.028,1.447,1.434,-1.244,1.375,1.393,1.357,1.346,
